assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,known_name,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,price_change_percent,recoveries,red_cards,region,removed,saves,saves_per_90,scout_news_link,scout_risks,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,1997-10-23,3,476,True,True,100,100,9,0.28,165,199798,,,0,0,-1,1,104.8,282,84,186,5.86,,,0,2,1.0,1.0,2,0.57,0.02,1.84,0.06,1.27,45.71,1.44,0.04,Ezri,1.0,251,85,40,1.26,0,False,78.5,174,58,38,False,553.0,73,34,,2855,,2025-11-18T09:30:07.536725Z,44,530,106,p199798,0,0,,0,,199798.jpg,3.1,184,74,0,100,1,241,False,0,0.0,,[],Konsa Ngoyo,7.8,52,18,False,,32,1.01,a,21,2,7,2019-07-11,122.0,243,63,98,822569,752,2127425,1634,0.2,22.3,Konsa,0
1,2002-03-10,0,224,True,True,,,2,0.14,67,441302,,,0,0,-3,3,326.1,104,27,103,6.96,,,0,2,2.0,2.0,0,2.24,0.15,3.44,0.23,1.20,22.41,1.51,0.08,Ian,2.0,168,64,21,1.42,0,False,82.4,162,55,39,False,285.0,227,89,,1332,,,42,637,145,p441302,0,0,,0,,441302.jpg,1.8,367,135,0,74,0,152,False,0,0.0,,[],Maatsen,0.6,249,94,False,,14,0.95,a,36,2,7,2024-06-28,211.0,148,30,46,87981,70,118629,158,0.5,11.0,Maatsen,2
1,1993-03-13,4,152,True,True,100,100,3,0.26,82,149484,,,0,0,-2,2,72.5,317,106,86,7.36,,,1,2,0.3,0.3,0,0.39,0.03,1.47,0.12,1.08,19.25,1.65,0.09,Tyrone,0.3,321,106,18,1.54,0,False,40.0,316,106,40,False,231.0,264,109,,1052,,2026-04-12T21:30:08.045496Z,43,578,125,p149484,0,0,,0,,149484.jpg,3.2,167,66,0,33,0,241,False,0,0.0,,[],Mings,0.7,239,90,False,,12,1.03,a,4,2,7,2019-07-08,96.0,272,77,45,159796,67,210783,160,0.1,10.5,Mings,0
1,1997-01-16,2,267,True,True,100,100,5,0.29,84,244954,,,0,0,-2,2,42.1,365,131,105,6.03,,,0,2,1.0,1.0,1,0.39,0.02,1.02,0.06,0.63,21.25,1.22,0.04,Pau,1.0,249,83,17,0.98,0,False,38.2,320,108,41,False,282.2,231,90,,1566,,2025-12-12T00:00:09.857457Z,43,586,131,p244954,1,0,,0,,244954.jpg,3.1,183,73,0,78,0,200,False,0,0.0,,[],Torres,0.3,321,116,False,,17,0.98,a,21,2,7,2023-07-12,55.0,331,106,59,74016,37,99505,46,0.2,13.7,Pau,1
0,2003-02-07,0,7,True,True,100,100,0,0.0,0,606798,,,0,0,-1,1,2.7,458,165,1,2.37,,,0,2,0.3,0.3,0,0.01,0.02,0.01,0.02,0.00,1.55,3.67,0.0,Andrés,0.3,317,104,2,4.74,0,False,0.6,498,174,42,False,3.2,490,174,,38,,2026-01-29T12:00:08.835746Z,39,789,232,p606798,0,0,,0,,606798.jpg,0.8,516,177,0,2,0,200,False,0,0.0,,[],García,0.2,373,136,False,,0,0.0,a,1,2,7,2025-01-21,0.0,523,204,4,29736,18,42191,25,0.1,1.0,A.García,0
0,1993-06-08,0,0,False,True,0,0,0,0,0,106468,,,0,0,0,0,0.0,560,210,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Álex,0.0,427,161,0,0,0,False,0.0,572,210,43,False,0.0,570,210,,0,Has joined Girona permanently.,2025-08-26T13:45:03.013808Z,40,667,162,p106468,0,0,,0,,106468.jpg,0.0,581,211,0,0,0,200,False,0,0,,[],Moreno Lopera,1.6,160,62,False,,0,0,u,0,2,7,2023-01-11,0.0,529,206,0,44476,0,890926,53,0.0,0.0,Alex Moreno,0
0,2004-01-05,4,107,True,True,100,100,2,0.21,29,515597,,,0,0,0,0,54.0,346,121,50,5.17,,,0,2,0.7,0.7,2,0.20,0.02,0.20,0.02,0.00,13.00,1.34,0.0,Lamare,0.7,278,89,14,1.45,0,False,17.6,395,140,44,False,109.0,366,139,,870,,2025-11-20T10:30:09.224047Z,40,709,183,p515597,0,0,,0,,515597.jpg,1.4,423,152,0,37,0,152,False,0,0.0,,[],Bogarde,0.5,260,99,False,,9,0.93,a,21,2,7,2021-01-07,14.0,400,145,36,110918,62,96623,83,0.2,9.0,Bogarde,5
0,,0,0,False,True,0,0,0,0,0,514315,,,0,0,-2,2,0.0,510,191,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lino,0.0,376,136,0,0,0,False,0.0,529,192,45,False,0.0,527,192,,0,has joined Rotherham on loan for the rest of the season.,2026-02-06T22:51:55.055374Z,38,807,247,p514315,0,0,,0,,514315.jpg,0.0,538,193,0,0,0,,False,0,0,,[],da Cruz Sousa,0.2,355,128,False,,0,0,u,0,2,7,,0.0,477,185,0,22076,0,39366,23,0.0,0.0,Sousa,0
0,2006-04-20,0,0,False,True,0,0,0,0,0,587178,,,0,0,0,0,0.0,609,235,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Yasin,0.0,481,191,0,0,0,False,0.0,618,235,46,False,0.0,616,235,,0,has joined Anderlecht on loan for the rest of the season.,2025-09-22T21:15:59.805053Z,40,725,195,p587178,0,0,,0,,587178.jpg,0.0,626,235,0,0,0,219,False,0,0,,[],Özcan,0.1,466,173,False,,0,0,u,0,2,7,2025-06-01,0.0,579,232,0,4656,0,21131,8,0.0,0.0,Yasin,0
7,2002-07-26,15,541,True,True,100,100,9,0.27,45,244850,,,1,-1,5,-5,628.0,25,24,205,6.13,1,,3,3,5.3,5.3,2,4.02,0.12,10.64,0.32,6.62,47.34,1.42,0.2,Morgan,5.3,36,10,42,1.26,9,False,209.7,8,6,47,False,665.8,44,12,,3010,,2025-08-10T22:00:04.458365Z,75,23,15,p244850,0,0,,0,,244850.jpg,4.5,33,14,0,125,0,241,False,0,0.0,,[],Rogers,24.9,11,3,False,,34,1.02,a,35,2,7,2024-02-01,804.0,7,2,154,6592437,17059,4563967,8929,0.7,20.5,Rogers,6
4,1997-05-07,3,357,True,True,100,100,4,0.23,44,166989,5,,0,0,-1,1,453.3,55,46,172,9.85,,,0,3,2.0,2.0,2,2.86,0.16,3.89,0.22,1.03,27.27,1.56,0.06,Youri,2.0,183,80,22,1.26,0,False,97.2,121,69,48,False,366.0,180,69,,1571,,2026-01-26T04:00:07.415161Z,59,90,58,p166989,0,0,,0,,166989.jpg,2.8,229,92,0,78,0,21,False,0,0.0,,[],Tielemans,0.7,238,83,False,,18,1.03,a,50,2,7,2023-06-14,152.0,209,113,59,165397,234,351034,101,0.3,10.0,Tielemans,0
1,1997-08-09,0,44,True,True,100,100,0,0.0,3,215711,4,,0,0,0,0,122.8,256,159,35,9.0,,,0,3,0.3,0.3,1,1.21,0.31,1.52,0.39,0.31,5.54,1.42,0.08,Leon,0.3,347,160,8,2.06,0,False,23.7,376,177,49,False,55.0,416,181,,350,,2025-08-20T13:31:56.843157Z,55,139,86,p215711,0,0,,0,,215711.jpg,1.4,429,188,0,25,0,107,False,0,0.0,,[],Bailey,0.1,467,160,False,,2,0.51,a,7,2,7,2021-08-04,59.0,328,171,14,9142,32,51853,37,0.1,2.5,Bailey,1
2,1996-12-25,8,309,True,True,100,100,3,0.17,32,195546,,,0,0,-2,2,334.5,100,73,170,9.82,6,,3,3,1.3,1.3,2,1.95,0.11,5.10,0.29,3.15,25.36,1.46,0.18,Emiliano,1.3,230,103,22,1.27,5,False,99.3,115,66,50,False,347.6,188,73,,1558,,2026-03-16T00:00:09.650848Z,53,185,116,p195546,0,0,2,0,,195546.jpg,2.7,238,94,0,99,0,10,False,0,0.0,,[],Buendía Stati,0.4,298,104,False,,19,1.1,a,39,2,7,2021-06-10,324.0,87,50,87,227602,67,208448,199,0.2,16.4,Buendía,6
0,2003-10-04,0,0,False,True,0,0,0,0,0,469247,,,0,0,0,0,0.0,815,364,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Samuel,0.0,797,354,0,0,0,False,0.0,816,364,51,False,0.0,816,364,,0,has joined Pisa on loan for the rest of the season.,2025-09-22T21:15:59.838578Z,55,147,93,p469247,0,0,,0,,469247.jpg,0.0,817,365,0,0,0,241,False,0,0,,[],Iling-Junior,0.0,696,280,False,,0,0,u,0,2,7,2024-07-01,0.0,813,363,0,1383,0,3807,0,0.0,0.0,Iling Jr,0
2,1999-01-19,3,161,False,True,0,0,1,0.14,2,204646,,,0,0,-4,4,99.7,288,170,16,2.25,,,1,3,0.0,0.0,0,0.35,0.05,4.38,0.62,4.03,10.59,1.49,0.57,Donyell,0.0,762,331,10,1.41,4,False,56.3,256,127,53,False,183.4,303,132,,640,has joined Roma on loan for the rest of the season.,2026-01-16T15:17:04.828016Z,51,226,137,p204646,0,0,,0,,204646.jpg,2.6,258,107,0,10,0,152,False,0,0.0,,[],Malen,0.4,289,101,False,,5,0.7,u,4,2,7,2025-01-14,290.0,100,61,55,172896,0,340317,20,0.0,10.8,Malen,0
3,1994-10-18,6,389,True,True,100,100,8,0.37,31,122806,,,0,0,-2,2,495.3,45,40,139,6.39,,,2,3,2.7,2.7,2,3.49,0.16,6.21,0.28,2.72,30.18,1.39,0.12,John,2.7,135,52,25,1.15,4,False,110.7,90,52,54,False,378.8,169,60,,1959,,2026-01-19T03:00:08.140927Z,53,183,114,p122806,0,0,,0,,122806.jpg,3.4,143,60,0,81,0,243,False,0,0.0,,[],McGinn,0.7,227,80,False,,26,1.19,a,27,2,7,2018-08-08,235.0,127,74,91,246104,431,251675,350,0.5,17.2,McGinn,4
1,1993-12-05,3,171,True,True,100,100,1,0.16,14,88894,,,0,0,-2,2,115.1,266,164,57,9.31,,,1,3,1.7,1.7,1,1.11,0.18,1.92,0.31,0.81,8.09,1.32,0.13,Ross,1.7,195,85,8,1.31,2,False,41.0,312,153,55,False,163.2,323,146,,551,,2025-11-30T22:30:09.043798Z,48,347,217,p88894,0,0,,0,,88894.jpg,2.4,283,118,0,33,0,241,False,0,0.0,,[],Barkley,0.1,494,175,False,,4,0.65,a,10,2,7,2024-07-01,131.0,233,127,40,15086,26,15177,78,0.4,8.3,Barkley,0
0,,0,0,False,True,0,0,0,0,0,491287,,,0,0,0,0,0.0,796,351,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Enzo,0.0,750,321,0,0,0,False,0.0,798,351,56,False,0.0,798,351,,0,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,50,268,163,p491287,0,0,,0,,491287.jpg,0.0,799,352,0,0,0,,False,0,0,,[],Barrenechea,0.0,827,371,False,,0,0,u,0,2,7,,0.0,791,349,0,0,0,35,0,0.0,0.0,Barrenechea,0
0,2003-01-03,0,0,False,True,0,0,0,0,0,461421,,,0,0,0,0,0.0,792,348,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,746,318,0,0,0,False,0.0,794,348,57,False,0.0,794,348,,0,Has joined Preston North End on loan for the rest of the season.,2025-08-26T13:44:19.058961Z,50,262,159,p461421,0,0,,0,,461421.jpg,0.0,795,349,0,0,0,241,False,0,0,,[],Dobbin,0.0,669,268,False,,0,0,u,0,2,7,2024-06-23,0.0,787,346,0,889,0,5451,0,0.0,0.0,Dobbin,0
3,1999-11-23,7,282,True,True,0,0,5,0.32,46,226944,,,0,0,-1,1,241.3,158,106,149,9.51,,,0,3,0.0,0.0,0,0.84,0.05,1.36,0.08,0.53,20.80,1.33,0.03,Boubacar,0.0,719,297,15,0.96,1,False,64.2,225,109,58,False,325.0,203,85,,1410,Knee injury - Expected back 01 Jun,2026-01-11T18:30:10.173859Z,49,311,193,p226944,0,0,,0,,226944.jpg,3.4,140,58,0,65,0,73,False,0,0.0,https://www.avfc.co.uk/news/2026/february/06/prematch-team-news-ahead-of-bournemouth/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,[],Kamara,0.2,400,135,False,,17,1.09,i,38,2,7,2022-06-11,75.0,301,160,61,111469,2,120859,30,0.0,12.4,Kamara,5
0,2001-08-16,4,348,True,True,100,100,6,0.31,98,449871,,,0,0,-2,2,151.1,225,143,217,11.24,,,0,3,1.3,1.3,0,0.69,0.04,2.37,0.13,1.68,28.40,1.47,0.09,Amadou,1.3,224,100,26,1.35,2,False,73.9,189,92,59,False,409.6,147,50,,1738,,2025-12-31T00:00:09.203825Z,48,363,225,p449871,0,0,,0,,449871.jpg,3.1,188,72,0,72,0,21,False,0,0.0,,[],Onana,0.7,232,81,False,,21,1.09,a,47,2,7,2024-07-22,178.0,180,100,75,167953,116,284436,218,0.3,15.6,Onana,3
0,2007-01-29,0,0,False,True,0,0,0,0,0,577731,,,0,0,-1,1,0.0,677,264,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,583,199,0,0,0,False,0.0,684,263,60,False,0.0,682,261,,0,has joined Falkirk on loan for the rest of the season.,2026-02-06T22:47:15.874946Z,44,566,341,p577731,0,0,,0,,577731.jpg,0.0,688,267,0,0,0,241,False,0,0,,[],Broggio,0.2,356,121,False,,0,0,u,0,2,7,2024-09-23,0.0,658,256,0,38290,0,52289,29,0.0,0.0,Broggio,0
0,1995-04-15,0,0,False,True,0,0,0,0,0,151589,,,0,0,0,0,0.0,684,267,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leander,0.0,594,204,0,0,0,False,0.0,691,266,61,False,0.0,689,264,,0,Has joined Real Oviedo permanently.,2025-08-20T13:31:56.822248Z,45,415,250,p151589,0,0,,0,,151589.jpg,0.0,695,270,0,0,0,21,False,0,0,,[],Dendoncker,0.1,543,200,False,,0,0,u,0,2,7,2022-09-01,0.0,665,259,0,2169,0,33776,1,0.0,0.0,Dendoncker,0
0,2006-10-02,0,3,False,True,0,0,0,0.0,0,559962,,,0,0,0,0,0.3,487,237,1,11.25,,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.61,6.86,0.0,Jamaldeen,0.0,639,239,0,0.0,0,False,0.1,514,235,62,False,0.2,512,233,,8,has joined West Brom on loan for the rest of the season.,2026-02-06T22:47:15.891521Z,45,473,288,p559962,0,0,,0,,559962.jpg,1.0,485,217,0,1,0,241,False,0,0.0,,[],Jimoh-Aloba,0.1,572,213,False,,0,0.0,u,0,2,7,2024-09-23,0.0,707,293,1,8790,0,10915,4,0.0,0.2,Jimoh-Aloba,0
0,2006-01-19,0,0,False,True,0,0,0,0,0,537403,,,0,0,-2,2,0.0,645,243,0,0,,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Kadan,0.0,540,174,0,0,0,False,0.0,651,240,63,False,0.0,649,238,,0,has joined Reading on loan for the rest of the season.,2026-02-06T22:47:15.909676Z,43,607,357,p537403,0,0,,0,,537403.jpg,0.0,659,248,0,0,0,241,False,0,0,,[],Young,0.5,271,94,False,,0,0,u,0,2,7,2022-12-10,0.0,622,232,0,102090,0,133400,96,0.0,0.0,Young,0
3,1995-12-30,17,463,True,True,100,100,9,0.32,21,178301,,,1,-1,-2,2,289.5,126,7,89,3.16,,,3,4,6.7,6.7,2,1.14,0.04,13.62,0.48,12.48,38.80,1.38,0.44,Ollie,6.7,16,3,33,1.17,11,False,174.3,24,5,64,False,518.2,86,7,,2533,,2026-01-29T23:00:09.533353Z,88,8,4,p178301,0,0,3,0,,178301.jpg,3.9,76,7,0,47,0,241,False,0,0.0,,[],Watkins,15.9,20,5,False,,30,1.07,a,21,2,7,2020-09-09,941.0,3,3,129,3418591,23948,4431668,11479,0.8,14.7,Watkins,3
0,,0,0,False,True,0,0,0,0,0,576756,,,0,0,0,0,0.0,731,77,0,0,,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zépiqueno,0.0,652,67,0,0,0,False,0.0,738,78,65,False,0.0,737,78,,0,has joined Huddersfield Town on loan for the rest of the season.,2025-09-02T13:26:36.441136Z,45,486,68,p576756,0,0,,0,,576756.jpg,0.0,740,78,0,0,0,,False,0,0,,[],Redmond,0.3,332,54,False,,0,0,u,0,2,7,,0.0,718,77,0,17574,0,85292,4,0.0,0.0,Redmond,0
0,2003-04-04,0,17,True,True,100,100,0,0.0,2,444884,,,0,0,-4,4,31.7,383,193,6,4.91,,,0,3,0.0,0.0,0,0.08,0.07,0.37,0.31,0.29,1.74,1.42,0.24,Harvey,0.0,764,333,2,1.64,0,False,7.4,438,197,389,False,11.8,464,206,,110,,2026-02-20T16:00:09.285169Z,51,233,141,p444884,0,0,,0,,444884.jpg,1.0,503,232,0,4,0,241,False,0,0.0,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 37 as part of their loan conditions.', 'gameweek': 37, 'url': 'https://www.premierleague.com/en/news/4425344'}]",Elliott,0.2,403,137,False,,1,0.82,a,0,2,7,2025-09-01,31.0,368,189,5,94599,14,103909,16,0.0,1.0,Elliott,0
2,2000-03-25,0,129,True,True,100,100,2,0.23,11,209243,6,,0,0,-2,2,282.9,132,88,39,4.51,,,0,3,0.7,0.7,1,1.84,0.21,2.45,0.28,0.61,12.85,1.49,0.07,Jadon,0.7,307,141,7,0.81,0,False,60.1,243,119,456,False,124.8,350,158,,778,,2026-03-27T21:00:10.454595Z,58,104,68,p209243,0,0,,0,,209243.jpg,1.6,406,173,0,22,0,241,False,0,0.0,,[],Sancho,0.2,368,124,False,,8,0.93,a,6,2,7,2025-09-01,191.0,167,92,34,52188,27,55206,28,0.1,5.9,Sancho,0
0,2004-12-02,0,0,True,True,,,0,0,0,481283,,,0,0,-1,1,0.0,540,39,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,407,43,0,0,0,False,0.0,554,55,688,False,0.0,552,55,,0,,,39,772,84,p481283,0,0,,0,,481283.jpg,0.0,563,55,0,0,0,241,False,0,0,,[],Wright,0.6,248,34,False,,0,0,a,0,2,7,2023-03-31,0.0,508,25,0,62132,6,47430,42,0.0,0.0,Wright,0
1,1998-05-09,0,191,True,True,100,100,1,0.11,24,230046,1,,0,0,-1,1,277.2,136,90,93,10.08,,,0,3,0.3,0.3,0,1.40,0.15,1.90,0.2,0.50,11.58,1.26,0.05,Douglas Luiz,0.3,339,156,13,1.41,1,False,53.7,266,134,699,False,172.8,310,136,Douglas Luiz,830,,2025-11-01T18:30:08.443766Z,49,313,194,p230046,0,0,,0,,230046.jpg,1.7,398,170,0,49,0,30,False,0,0.0,,[],Soares de Paulo,0.1,507,184,False,,11,1.19,a,20,2,7,2026-01-28,87.0,288,156,31,28720,16,24074,71,0.1,6.3,Douglas Luiz,3
0,2006-10-02,0,0,False,True,0,0,0,0,0,569577,,,0,0,0,0,0.0,606,232,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Triston,0.0,478,188,0,0,0,False,0.0,615,232,701,False,0.0,613,232,,0,has joined Annecy on loan for the rest of the season.,2025-09-22T21:15:59.825051Z,40,722,192,p569577,0,0,,0,,569577.jpg,0.0,623,232,0,0,0,241,False,0,0,,[],Rowe,0.1,544,192,False,,0,0,u,0,2,7,2024-09-23,0.0,576,229,0,8943,0,10806,3,0.0,0.0,Rowe,0
0,2008-03-04,0,3,True,True,,,0,0.0,0,645618,,,0,0,-2,2,0.3,486,236,1,5.62,,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.90,5.06,0.0,Bradley,0.0,553,185,1,5.62,0,False,0.0,662,250,702,False,0.0,660,248,,16,,,43,623,371,p645618,0,0,,0,,645618.jpg,1.0,474,207,0,1,0,241,False,0,0.0,,[],Burrowes,0.1,513,186,False,,0,0.0,a,0,2,7,2025-01-09,0.0,633,242,1,12225,156,9742,44,0.0,0.2,Burrowes,0
0,2006-12-21,0,0,True,True,,,0,0,0,564505,,,0,0,-1,1,0.0,550,46,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,417,49,0,0,0,False,0.0,563,61,703,False,0.0,561,61,,0,,,39,783,91,p564505,0,0,,0,,564505.jpg,0.0,572,61,0,0,0,241,False,0,0,,[],Proctor,0.6,246,33,False,,0,0,a,0,2,7,2023-12-16,0.0,518,32,0,94731,17,49073,102,0.0,0.0,Proctor,0
0,2005-10-06,0,0,True,True,,,0,0,0,534836,,,0,0,-1,1,0.0,547,205,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Travis,0.0,414,155,0,0,0,False,0.0,560,205,710,False,0.0,558,205,,0,,,39,780,227,p534836,0,0,,0,,534836.jpg,0.0,569,206,0,0,0,241,False,0,0,,[],Patterson,0.2,387,142,False,,0,0,a,0,2,7,2025-08-30,0.0,515,200,0,33735,10,23864,16,0.0,0.0,Patterson,0
1,1994-07-17,0,99,True,True,100,100,1,0.14,33,184667,,,0,0,0,0,28.9,386,139,38,5.17,,,0,2,0.7,0.7,0,0.07,0.01,0.35,0.05,0.28,11.90,1.62,0.04,Victor,0.7,287,96,10,1.36,0,False,18.2,393,139,719,False,130.0,344,131,,662,,2025-09-18T04:00:08.433120Z,45,420,81,p184667,0,0,,0,,184667.jpg,1.8,371,138,0,14,0,206,False,0,0.0,,[],Lindelöf,0.1,482,175,False,,7,0.95,a,5,2,7,2025-09-01,22.0,387,136,24,22017,18,15788,32,0.2,5.3,Lindelöf,0
0,2007-03-04,0,5,True,True,,,0,0.0,0,577285,,,0,0,0,0,1.7,468,225,1,3.6,,,0,3,0.0,0.0,0,0.01,0.04,0.05,0.18,0.04,0.61,2.2,0.14,George,0.0,653,249,0,0.0,0,False,0.3,506,231,754,False,0.0,738,305,,25,,,45,487,298,p577285,0,0,,0,,577285.jpg,1.0,489,220,0,1,0,241,False,0,0.0,,[],Hemmings,0.0,752,319,False,,0,0.0,a,0,2,7,2025-08-05,2.0,452,222,2,1254,3,827,0,0.0,0.4,George Hemmings,0
0,2004-09-09,0,0,True,True,,,0,0,0,516875,,,0,0,0,0,0.0,596,72,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ronnie,0.0,467,74,0,0,0,False,0.0,605,83,757,False,0.0,603,83,,0,,,40,711,62,p516875,0,0,,0,,516875.jpg,0.0,613,83,0,0,0,244,False,0,0,,[],Hollingshead,0.0,703,83,False,,0,0,a,0,2,7,2025-12-02,0.0,565,58,0,1429,3,1015,3,0.0,0.0,Hollingshead,0
0,2007-11-30,0,0,True,True,,,0,0,0,664015,,,0,0,0,0,0.0,624,249,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Leon,0.0,499,208,0,0,0,False,0.0,633,249,768,False,0.0,631,249,,0,,,40,744,213,p664015,0,0,,0,,664015.jpg,0.0,641,249,0,0,0,241,False,0,0,,[],Routh,0.0,688,243,False,,0,0,a,0,2,7,2025-12-20,0.0,595,247,0,773,3,727,6,0.0,0.0,Leon Routh,0
0,2007-03-22,0,0,True,True,,,0,0,0,618027,,,0,0,0,0,0.0,619,244,0,0,,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,TJ,0.0,493,202,0,0,0,False,0.0,628,244,781,False,0.0,626,244,,0,,,40,737,206,p618027,0,0,,0,,618027.jpg,0.0,636,244,0,0,0,241,False,0,0,,[],Carroll,0.0,702,248,False,,0,0,a,0,2,7,2026-01-02,0.0,589,241,0,899,5,613,3,0.0,0.0,Carroll,0
0,2006-05-05,0,11,True,True,100,100,0,0.0,1,653481,,,0,0,0,0,3.5,456,219,4,7.66,,,0,3,0.0,0.0,0,0.05,0.1,0.10,0.2,0.05,1.87,3.58,0.1,Alysson Edward Franco,0.0,760,329,2,3.83,0,False,1.5,482,220,792,False,3.2,492,225,Alysson Edward,47,,2026-02-19T01:00:09.711687Z,50,283,175,p653481,0,0,,0,,653481.jpg,1.0,500,229,0,3,0,30,False,0,0.0,,[],da Rocha dos Santos,0.0,785,342,False,,0,0.0,a,0,2,7,2026-01-01,10.0,420,206,3,368,2,247,2,0.0,0.6,Alysson,0
0,1997-10-02,2,91,True,True,,,0,0.0,2,173879,,,0,0,-2,2,47.9,357,45,11,4.52,,,0,4,2.3,2.3,1,0.36,0.15,2.41,0.99,2.05,4.16,1.71,0.84,Tammy,2.3,161,20,6,2.47,2,False,26.6,364,44,808,False,87.0,387,44,,219,,,58,103,30,p173879,0,0,,0,,173879.jpg,2.0,349,39,0,5,0,241,False,0,0.0,,[],Abraham,0.2,371,59,False,,1,0.41,a,4,2,7,2026-01-27,132.0,231,45,22,90028,143,67003,268,0.4,3.8,Abraham,0
0,2004-06-15,0,0,True,True,,,0,0,0,518030,,,0,0,-3,3,0.0,633,83,0,0,,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Max,0.0,515,84,0,0,0,False,0.0,641,92,183,False,0.0,639,92,,0,,,42,644,35,p518030,0,0,,0,,518030.jpg,0.0,648,92,0,0,0,80,False,0,0,,[],Weiß,0.1,454,66,False,,0,0,a,0,3,90,2025-06-25,0.0,608,72,0,8373,7,18139,13,0.0,0.0,Weiss,0
0,2000-07-19,0,0,False,True,0,0,0,0,0,489571,,,0,0,0,0,0.0,584,66,0,0,,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Etienne,0.0,454,68,0,0,0,False,0.0,594,78,184,False,0.0,592,78,,0,has joined FC Fredericia permanently.,2025-09-02T12:51:25.510909Z,40,695,56,p489571,0,0,,0,,489571.jpg,0.0,603,78,0,0,0,241,False,0,0,,[],Green,0.2,411,58,False,,0,0,u,0,3,90,2024-08-07,0.0,553,52,0,4943,0,34451,4,0.0,0.0,Green,0
0,1990-11-14,0,0,True,True,,,0,0,0,51943,,,0,0,-1,1,0.0,520,22,0,0,,,0,1,-0.5,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Václav,0.0,388,29,0,0,0,False,0.0,538,42,185,False,0.0,536,42,,0,,,39,745,67,p51943,0,0,,0,,51943.jpg,0.0,547,42,0,0,0,57,False,0,0,,[],Hladký,0.2,417,59,False,,0,0,a,0,3,90,2024-07-19,0.0,488,8,0,15501,4,21965,17,0.0,0.0,Hladký,0
